STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
10,100062,2,1,55,65,5555,55
10,100062,3,1,55,68,5555,55
10,100062,4,1,55,64,5555,55
10,100062,5,1,1,33,9999,77
10,100062,6,1,2,30,9999,77
10,100063,1,1,12,8,9999,77
10,100064,1,1,12,49,9999,77
10,100065,1,1,55,64,5555,55
10,100065,2,1,55,65,5555,55
10,100065,3,1,55,68,5555,55
10,100065,4,2,12,12,1,82
10,100065,5,1,55,64,5555,55
10,100065,6,1,12,24,9999,77
10,100066,1,1,12,8,9999,77
10,100067,1,1,12,9,9999,77
10,100068,1,1,55,79,9999,77
10,100068,2,1,12,42,9999,77
10,100069,1,2,12,12,1,63
10,100070,1,1,55,63,5555,55
10,100070,2,1,12,39,9999,77
10,100070,3,1,0,2,9999,77
10,100071,1,1,12,12,2,82
10,100072,1,1,12,8,9999,77
10,100072,2,2,99,8,9999,77
10,100073,1,1,55,64,5555,55
10,100073,2,1,55,65,5555,55
10,100073,3,1,12,30,9999,77
10,100073,4,1,12,9,9999,77
10,100073,5,1,12,8,9999,77
10,100073,6,1,81,14,2,1
10,100074,1,1,12,12,2,61
10,100074,2,2,81,12,3,12
10,100075,1,1,55,68,5555,55
10,100075,2,1,12,12,2,12
10,100076,1,1,12,12,2,9
10,100077,1,1,55,68,5555,55
10,100077,2,1,12,12,2,12
10,100078,1,1,12,12,2,62
10,100078,2,1,55,65,5555,55
10,100078,3,1,55,69,5555,55
10,100078,4,1,55,68,5555,55
10,100078,5,1,0,1,9999,77
10,100079,1,2,12,12,1,61
10,100080,1,1,55,63,5555,55
10,100080,2,1,55,69,5555,55
10,100080,3,1,55,68,5555,55
10,100080,4,1,55,64,5555,55
10,100080,5,1,4,53,9999,77
10,100080,6,1,0,1,9999,77
10,100081,1,1,55,68,5555,55
10,100081,2,2,12,12,1,82
10,100082,1,2,55,68,5555,55
10,100082,2,2,12,12,1,12
10,100083,1,1,99,8,9999,77
10,100084,1,1,12,8,9999,77
10,100085,1,1,55,64,5555,55
10,100085,2,1,55,65,5555,55
10,100085,3,1,12,12,2,12
10,100086,1,1,55,63,5555,55
10,100086,2,1,61,42,9999,77
10,100086,3,1,62,42,9999,77
10,100087,1,1,12,12,2,6
10,100087,2,2,12,12,3,6
10,100088,1,1,12,12,2,8
10,100089,1,1,12,12,2,1
10,100089,2,2,55,68,5555,55
10,100089,3,1,55,68,5555,55
10,100089,4,3,12,12,2,2
10,100089,5,1,12,12,3,8
10,100089,6,3,55,63,5555,55
10,100089,7,3,12,43,9999,77
10,100090,1,1,12,8,9999,77
10,100091,1,2,12,12,1,82
10,100092,1,2,55,68,5555,55
10,100092,2,2,12,12,1,12
10,100093,1,1,99,8,9999,77
10,100094,1,1,12,8,9999,77
10,100095,1,1,55,68,5555,55
10,100095,2,1,12,12,2,12
10,100096,1,1,12,12,2,82
10,100097,1,1,55,68,5555,55
10,100097,2,1,55,64,5555,55
10,100097,3,2,55,63,5555,55
10,100097,4,1,12,12,2,12
10,100098,1,1,12,8,9999,77
10,100099,1,1,12,8,9999,77
10,100100,1,1,12,8,9999,77
10,100101,1,1,12,8,9999,77
10,100102,1,2,12,12,1,9
10,100103,1,1,12,8,9999,77
10,100104,1,1,55,68,5555,55
10,100104,2,1,55,64,5555,55
10,100104,3,1,1,42,9999,77
10,100104,4,1,2,42,9999,77
10,100104,5,1,62,42,9999,77
10,100105,1,1,55,68,5555,55
10,100105,2,1,55,63,5555,55
10,100105,3,1,9,32,9999,77
10,100105,4,1,0,1,9999,77
10,100105,5,1,13,42,9999,77
10,100106,1,1,55,64,5555,55
10,100106,2,1,12,59,9999,77
10,100106,3,1,1,42,9999,77
10,100107,1,1,12,8,9999,77
10,100108,1,2,12,12,1,81
10,100109,1,2,12,12,1,1
10,100110,1,1,12,8,9999,77
10,100111,1,3,61,12,2,81
10,100111,2,3,55,63,5555,55
10,100111,3,3,61,14,4,6
10,100111,4,1,0,7,9999,77
10,100112,1,1,12,12,2,12
11,110001,1,1,55,63,5555,55
11,110001,2,1,1,33,9999,77
11,110001,3,1,55,69,5555,55
11,110001,4,1,1,23,9999,77
11,110001,5,1,0,1,9999,77
11,110001,6,1,0,2,9999,77
11,110002,1,1,12,12,2,6
11,110002,2,1,55,63,5555,55
11,110002,3,1,81,33,9999,77
11,110002,4,1,3,30,9999,77
11,110003,1,1,12,8,9999,77
11,110004,1,1,12,8,9999,77
11,110005,1,1,12,8,9999,77
11,110005,2,1,19,14,2,6
11,110005,3,1,12,14,3,6
11,110006,1,1,14,8,9999,77
11,110007,1,1,8,9,9999,77
11,110008,1,1,55,63,5555,55
11,110008,2,1,12,33,9999,77
11,110008,3,1,12,42,9999,77
11,110008,4,1,0,1,9999,77
11,110009,1,1,12,8,9999,77
11,110010,1,1,55,65,5555,55
11,110010,2,1,9,12,2,11
11,110010,3,1,55,64,5555,55
11,110010,4,1,12,33,9999,77
11,110011,1,1,12,45,2,6
11,110011,2,1,0,5,9999,77
11,110013,1,1,55,63,5555,55
11,110013,2,1,12,30,9999,77
11,110014,1,1,11,12,2,5
11,110014,2,2,55,64,5555,55
11,110014,3,2,14,25,9999,77
11,110014,4,1,0,2,9999,77
11,110014,5,3,12,12,1,10
11,110014,6,3,0,2,9999,77
11,110014,7,4,12,12,1,8
11,110014,8,4,0,2,9999,77
11,110015,1,1,12,8,9999,77
11,110016,1,1,55,64,5555,55
11,110016,2,1,12,33,9999,77
11,110016,3,1,12,42,9999,77
11,110016,4,1,12,14,2,82
11,110016,5,1,12,8,9999,77
11,110016,6,1,12,40,9999,77
11,110017,1,1,12,9,9999,77
11,110018,1,1,11,12,2,1
11,110018,2,2,55,64,5555,55
11,110018,3,2,12,33,9999,77
11,110018,4,2,55,65,5555,55
11,110018,5,1,55,63,5555,55
11,110018,6,1,61,33,9999,77
11,110018,7,1,81,30,9999,77
11,110018,8,1,0,2,9999,77
11,110019,1,1,12,12,2,63
11,110020,1,1,12,8,9999,77
11,110021,1,1,55,63,5555,55
11,110021,2,1,12,33,9999,77
11,110021,3,1,12,24,9999,77
11,110021,4,1,55,69,5555,55
11,110021,5,1,0,1,9999,77
11,110021,6,1,0,5,9999,77
11,110022,1,1,55,63,5555,55
11,110022,2,1,12,33,9999,77
11,110022,3,1,12,31,9999,77
11,110022,4,1,12,14,2,6
11,110022,5,1,0,2,9999,77
11,110023,1,1,55,63,5555,55
11,110023,2,1,11,33,9999,77
11,110023,3,1,9,42,9999,77
11,110023,4,1,0,2,9999,77
11,110024,1,1,55,68,5555,55
11,110024,2,1,55,71,9999,77
11,110024,3,1,12,33,9999,77
11,110024,4,1,0,5,9999,77
11,110025,1,1,12,12,2,61
11,110026,1,1,12,8,9999,77
11,110027,1,1,55,68,5555,55
11,110027,2,1,12,12,2,12
11,110028,1,1,55,71,9999,77
11,110028,2,1,12,33,9999,77
11,110028,3,1,12,19,9999,77
11,110029,1,1,12,8,9999,77
11,110030,1,1,12,8,9999,77
12,120001,1,1,12,8,9999,77
12,120001,2,1,12,8,9999,77
12,120002,1,1,12,9,9999,77
12,120003,1,1,55,63,5555,55
12,120003,2,1,12,42,9999,77
12,120003,3,1,0,2,9999,77
12,120004,1,1,55,64,5555,55
12,120004,2,1,55,69,5555,55
12,120004,3,1,55,64,5555,55
12,120004,4,1,55,65,5555,55
12,120004,5,1,12,12,2,12
12,120004,6,1,6,12,3,12
12,120005,1,1,55,64,5555,55
12,120005,2,1,12,34,9999,77
12,120005,3,1,13,30,9999,77
12,120006,1,1,11,12,2,12
12,120007,1,1,55,63,5555,55
12,120007,2,1,98,24,9999,77
12,120009,1,1,55,68,5555,55
12,120009,2,1,12,12,2,12
12,120010,1,1,12,8,9999,77
12,120010,2,2,14,8,9999,77
12,120011,1,1,12,8,9999,77
12,120012,1,1,55,63,5555,55
12,120012,2,1,0,1,9999,77
12,120013,1,1,12,8,9999,77
12,120014,1,1,12,8,9999,77
12,120015,1,1,12,8,9999,77
12,120016,1,1,12,8,9999,77
12,120016,2,1,12,8,9999,77
12,120017,1,1,12,8,9999,77
12,120018,1,1,55,71,9999,77
12,120018,2,1,0,3,9999,77
12,120019,1,1,55,64,5555,55
12,120019,2,1,0,1,9999,77
12,120020,1,1,55,68,5555,55
12,120020,2,1,12,12,2,12
12,120021,1,1,12,8,9999,77
12,120022,1,1,12,9,9999,77
12,120023,1,1,12,8,9999,77
12,120024,1,2,55,68,5555,55
12,120024,2,2,6,12,1,12
12,120024,3,2,55,64,5555,55
12,120024,4,2,0,1,9999,77
12,120025,1,1,12,8,9999,77
12,120026,1,1,4,12,2,12
12,120027,1,1,5,12,2,11
12,120027,2,1,55,63,5555,55
12,120027,3,1,12,24,9999,77
12,120027,4,1,0,1,9999,77
12,120027,5,2,55,63,5555,55
12,120027,6,2,12,24,9999,77
12,120027,7,2,12,12,1,12
12,120028,1,1,12,12,2,8
12,120029,1,1,7,12,2,6
12,120029,2,1,12,8,9999,77
12,120030,1,1,55,63,5555,55
12,120030,2,1,55,69,5555,55
12,120030,3,1,55,63,5555,55
12,120030,4,1,55,67,5555,55
12,120030,5,1,12,38,9999,77
12,120030,6,1,0,1,9999,77
12,120030,7,1,13,19,9999,77
12,120031,1,1,55,64,5555,55
12,120031,2,1,55,69,5555,55
12,120031,3,1,55,63,5555,55
12,120031,4,1,12,42,9999,77
12,120031,5,1,0,1,9999,77
12,120032,1,2,12,12,1,9
12,120032,2,1,55,63,5555,55
12,120032,3,1,6,30,9999,77
12,120033,1,1,55,68,5555,55
12,120033,2,1,9,12,2,7
12,120033,3,2,55,63,5555,55
12,120033,4,2,98,34,9999,77
12,120035,1,1,11,9,9999,77
12,120035,2,2,14,9,9999,77
12,120036,1,1,12,8,9999,77
12,120037,1,1,55,68,5555,55
12,120037,2,1,55,64,5555,55
12,120037,3,1,55,69,5555,55
12,120037,4,1,55,63,5555,55
12,120037,5,1,55,69,5555,55
12,120037,6,1,55,68,5555,55
12,120037,7,1,55,64,5555,55
12,120037,8,1,3,35,9999,77
12,120037,9,1,0,1,9999,77
12,120037,10,1,0,2,9999,77
12,120038,1,2,12,12,1,5
12,120038,2,1,55,63,5555,55
12,120038,3,1,12,34,9999,77
12,120039,1,1,55,64,5555,55
12,120039,2,1,55,65,5555,55
12,120039,3,1,12,12,2,11
12,120040,1,1,12,12,2,3
12,120040,2,2,55,64,5555,55
12,120040,3,2,12,38,9999,77
12,120041,1,2,12,12,1,11
12,120042,1,1,55,63,5555,55
12,120042,2,1,12,31,9999,77
12,120042,3,1,12,34,9999,77
12,120042,4,1,12,42,9999,77
12,120043,1,1,12,12,2,6
12,120044,1,1,12,9,9999,77
12,120045,1,1,12,8,9999,77
12,120046,1,1,55,68,5555,55
12,120046,2,1,12,12,2,12
12,120047,1,1,55,63,5555,55
12,120047,2,1,12,33,9999,77
12,120047,3,1,12,32,9999,77
12,120047,4,1,12,34,9999,77
12,120047,5,1,12,42,9999,77
12,120047,6,1,0,1,9999,77
12,120047,7,1,0,2,9999,77
12,120048,1,1,55,63,5555,55
12,120048,2,1,55,69,5555,55
12,120048,3,1,55,68,5555,55
12,120048,4,1,55,63,5555,55
12,120048,5,1,1,33,9999,77
12,120048,6,1,12,42,9999,77
12,120048,7,1,0,2,9999,77
12,120049,1,1,12,12,2,9
12,120049,2,1,55,64,5555,55
12,120049,3,1,12,38,9999,77
12,120049,4,1,0,1,9999,77
12,120049,5,1,98,18,9999,77
12,120049,6,1,98,8,9999,77
12,120049,7,1,98,8,9999,77
12,120049,8,1,98,8,9999,77
12,120049,9,1,98,8,9999,77
12,120049,10,2,55,64,5555,55
12,120049,11,2,98,59,9999,77
12,120050,1,2,0,1,9999,77
12,120050,2,2,9,12,1,7
12,120051,1,1,1,12,2,12
12,120051,2,2,55,63,5555,55
12,120051,3,2,12,30,9999,77
12,120051,4,2,98,43,9999,77
12,120052,1,1,55,68,5555,55
12,120052,2,1,55,64,5555,55
12,120052,3,1,12,24,9999,77
12,120053,1,1,55,63,5555,55
12,120053,2,1,12,8,9999,77
12,120054,1,1,55,63,5555,55
12,120054,2,1,4,42,9999,77
12,120054,3,1,0,2,9999,77
12,120055,1,1,12,8,9999,77
12,120056,1,1,55,63,5555,55
12,120056,2,1,63,30,9999,77
12,120056,3,1,0,2,9999,77
12,120057,1,1,12,8,9999,77
12,120058,1,1,55,63,5555,55
12,120058,2,1,1,8,9999,77
12,120058,3,1,1,14,2,9
12,120059,1,2,12,12,1,1
12,120060,1,1,12,9,9999,77
12,120061,1,1,55,68,5555,55
12,120061,2,1,55,64,5555,55
12,120061,3,1,12,42,9999,77
12,120061,4,1,61,42,9999,77
12,120062,1,1,55,63,5555,55
12,120062,2,1,55,69,5555,55
12,120062,3,1,55,68,5555,55
12,120062,4,1,55,64,5555,55
12,120062,5,1,12,31,9999,77
12,120062,6,1,12,30,9999,77
12,120062,7,1,3,38,9999,77
12,120062,8,1,0,1,9999,77
12,120063,1,2,12,12,1,11
12,120064,1,2,12,12,1,9
12,120064,2,1,55,63,5555,55
12,120064,3,1,12,34,9999,77
12,120064,4,1,12,38,9999,77
12,120064,5,1,0,1,9999,77
12,120064,6,2,55,64,5555,55
12,120064,7,2,12,34,9999,77
12,120064,8,2,12,38,9999,77
12,120064,9,2,0,1,9999,77
12,120065,1,2,12,12,1,3
12,120065,2,2,0,2,9999,77
12,120066,1,1,12,8,9999,77
12,120066,2,2,12,8,9999,77
12,120067,1,1,12,12,2,6
12,120067,2,1,55,64,5555,55
12,120067,3,1,61,25,9999,77
12,120067,4,1,55,63,5555,55
12,120067,5,1,6,38,9999,77
12,120067,6,1,61,42,9999,77
12,120067,7,2,55,64,5555,55
12,120067,8,2,61,24,9999,77
12,120067,9,2,55,63,5555,55
12,120067,10,2,0,1,9999,77
12,120069,1,1,12,12,2,3
12,120069,2,1,61,12,2,81
12,120070,1,1,12,8,9999,77
12,120071,1,1,55,68,5555,55
12,120071,2,1,12,12,2,12
12,120071,3,2,1,12,3,12
12,120071,4,3,55,63,5555,55
12,120071,5,3,1,33,9999,77
12,120072,1,1,12,12,2,6
12,120073,1,2,12,12,3,6
12,120073,2,1,12,12,2,6
12,120074,1,1,12,8,9999,77
12,120075,1,1,12,8,9999,77
12,120076,1,1,3,9,9999,77
12,120077,1,1,12,12,2,6
12,120077,2,1,55,64,5555,55
12,120077,3,1,6,30,9999,77
12,120077,4,2,55,63,5555,55
12,120077,5,2,6,42,9999,77
12,120077,6,2,0,2,9999,77
12,120078,1,1,12,12,2,9
12,120078,2,2,18,54,3,7
12,120079,1,1,12,12,2,6
12,120080,1,1,12,12,2,6
12,120080,2,2,0,1,9999,77
12,120081,1,1,12,12,2,9
12,120081,2,1,55,64,5555,55
12,120081,3,1,98,34,9999,77
12,120081,4,2,55,64,5555,55
12,120081,5,2,98,34,9999,77
12,120082,1,1,55,63,5555,55
12,120082,2,1,55,69,5555,55
12,120082,3,1,55,68,5555,55
12,120082,4,1,55,68,5555,55
12,120082,5,1,55,63,5555,55
12,120082,6,1,12,19,9999,77
12,120083,1,1,55,63,5555,55
12,120083,2,1,0,1,9999,77
12,120083,3,1,12,30,9999,77
12,120084,1,1,55,63,5555,55
12,120084,2,1,0,1,9999,77
12,120084,3,1,98,18,9999,77
12,120085,1,1,55,63,5555,55
12,120085,2,1,98,8,9999,77
12,120085,3,2,14,8,9999,77
12,120087,1,1,55,68,5555,55
12,120087,2,1,12,12,2,12
12,120088,1,1,12,12,2,6
12,120088,2,2,55,64,5555,55
12,120088,3,2,55,65,5555,55
12,120088,4,2,0,1,9999,77
12,120088,5,3,12,12,2,81
12,120088,6,3,12,12,2,13
12,120089,1,1,12,8,9999,77
12,120090,1,1,12,12,2,12
12,120091,1,1,3,12,2,12
12,120091,2,1,55,64,5555,55
12,120091,3,1,12,30,9999,77
12,120091,4,2,55,63,5555,55
12,120091,5,2,0,1,9999,77
12,120092,1,1,12,12,2,12
12,120095,1,1,0,1,9999,77
12,120096,1,1,55,63,5555,55
12,120096,2,1,55,69,5555,55
12,120096,3,1,55,68,5555,55
12,120096,4,1,55,64,5555,55
12,120096,5,1,12,30,9999,77
12,120096,6,1,0,1,9999,77
12,120097,1,1,12,12,2,12
12,120097,2,2,55,63,5555,55
12,120097,3,2,98,38,9999,77
12,120097,4,2,98,32,9999,77
12,120097,5,2,0,1,9999,77
12,120098,1,1,12,8,9999,77
12,120099,1,1,12,12,2,6
12,120100,1,1,12,12,2,6
12,120100,2,2,12,12,3,3
12,120100,3,2,12,12,4,6
12,120101,1,1,12,12,2,6
12,120101,2,1,55,63,5555,55
12,120101,3,1,81,42,9999,77
12,120101,4,1,61,42,9999,77
12,120101,5,2,55,63,5555,55
12,120101,6,2,81,42,9999,77
12,120102,1,1,12,8,9999,77
12,120103,1,1,55,68,5555,55
12,120103,2,1,55,64,5555,55
12,120103,3,1,55,69,5555,55
12,120103,4,1,55,63,5555,55
12,120103,5,1,12,24,9999,77
12,120103,6,1,55,69,5555,55
12,120103,7,1,55,68,5555,55
12,120103,8,1,55,64,5555,55
12,120103,9,1,12,42,9999,77
12,120104,1,1,0,1,9999,77
12,120104,2,1,55,63,5555,55
12,120104,3,1,98,30,9999,77
12,120104,4,1,19,43,9999,77
12,120104,5,1,19,54,2,12
12,120105,1,1,12,12,2,12
12,120106,1,1,3,12,2,12
12,120107,1,1,55,68,5555,55
12,120107,2,1,12,12,2,12
12,120108,1,2,12,12,1,83
12,120108,2,2,55,63,5555,55
12,120108,3,2,12,14,3,6
12,120109,1,2,12,12,1,4
12,120110,1,2,12,12,1,5
12,120111,1,2,55,64,5555,55
12,120111,2,2,55,69,5555,55
12,120111,3,2,55,63,5555,55
12,120111,4,2,12,24,9999,77
12,120111,5,2,0,1,9999,77
12,120111,6,2,0,2,9999,77
12,120111,7,2,20,54,1,12
12,120111,8,1,55,64,5555,55
12,120111,9,1,12,25,9999,77
12,120111,10,1,0,1,9999,77
12,120111,11,1,0,2,9999,77
12,120112,1,1,3,12,2,12
12,120113,1,1,12,8,9999,77
12,120114,1,1,12,8,9999,77
12,120115,1,1,12,12,2,9
12,120115,2,2,3,12,3,12
12,120116,1,1,12,12,2,4
12,120117,1,1,55,63,5555,55
12,120117,2,1,12,42,9999,77
12,120117,3,1,0,1,9999,77
12,120118,1,1,55,68,5555,55
12,120118,2,1,55,64,5555,55
12,120118,3,1,12,42,9999,77
12,120119,1,1,55,68,5555,55
12,120119,2,1,12,12,2,12
12,120120,1,1,55,63,5555,55
12,120120,2,1,12,8,9999,77
12,120121,1,1,3,12,2,12
12,120122,1,1,12,8,9999,77
12,120123,1,1,12,8,9999,77
12,120124,1,1,55,63,5555,55
12,120124,2,1,55,69,5555,55
12,120124,3,1,55,65,5555,55
12,120124,4,1,12,12,2,7
12,120124,5,1,55,64,5555,55
12,120124,6,1,12,30,9999,77
12,120125,1,1,12,8,9999,77
12,120126,1,1,12,12,2,6
12,120126,2,1,55,63,5555,55
12,120126,3,1,12,43,9999,77
12,120126,4,1,12,38,9999,77
12,120127,1,1,55,68,5555,55
12,120127,2,1,55,64,5555,55
12,120127,3,1,9,42,9999,77
12,120127,4,1,6,42,9999,77
12,120128,1,1,12,12,2,12
12,120128,2,1,55,63,5555,55
12,120128,3,1,6,41,9999,77
12,120129,1,1,12,12,2,6
12,120130,1,1,12,8,9999,77
12,120131,1,1,55,64,5555,55
12,120131,2,1,55,69,5555,55
12,120131,3,1,55,63,5555,55
12,120131,4,1,12,30,9999,77
12,120132,1,1,1,12,3,11
12,120132,2,1,12,12,2,6
12,120132,3,2,12,12,4,6
12,120133,1,1,12,8,9999,77
12,120134,1,1,55,64,5555,55
12,120134,2,1,12,24,9999,77
12,120135,1,1,12,12,2,4
12,120136,1,1,55,64,5555,55
12,120136,2,1,12,33,9999,77
12,120136,3,1,98,59,9999,77
12,120136,4,1,98,41,9999,77
12,120136,5,1,98,43,9999,77
12,120136,6,1,98,42,9999,77
12,120137,1,1,11,8,9999,77
12,120138,1,1,55,63,5555,55
12,120138,2,1,55,69,5555,55
12,120138,3,1,55,63,5555,55
12,120138,4,1,0,1,9999,77
12,120138,5,1,98,24,9999,77
12,120138,6,1,98,34,9999,77
12,120138,7,1,0,3,9999,77
12,120139,1,1,55,68,5555,55
12,120139,2,1,12,12,2,63
12,120139,3,1,55,68,5555,55
12,120139,4,1,55,63,5555,55
12,120139,5,1,6,35,9999,77
12,120140,1,1,12,12,2,12
12,120141,1,1,55,63,5555,55
12,120141,2,1,1,14,2,9
12,120141,3,1,12,8,9999,77
12,120141,4,1,12,14,3,6
12,120142,1,1,55,64,5555,55
12,120142,2,1,0,1,9999,77
12,120142,3,1,55,65,5555,55
12,120142,4,2,12,12,1,83
12,120142,5,2,55,64,5555,55
12,120142,6,2,98,24,9999,77
12,120142,7,2,0,2,9999,77
12,120142,8,3,12,12,1,81
12,120142,9,4,63,12,3,63
12,120143,1,2,12,12,1,9
12,120143,2,1,55,63,5555,55
12,120143,3,1,98,33,9999,77
12,120143,4,1,81,59,9999,77
12,120144,1,1,55,64,5555,55
12,120144,2,1,55,65,5555,55
12,120144,3,1,12,12,2,12
12,120144,4,1,12,12,3,12
12,120144,5,3,18,54,4,12
12,120144,6,1,0,1,9999,77
12,120145,1,1,8,12,2,12
12,120146,1,1,9,12,2,12
12,120147,1,1,55,68,5555,55
12,120147,2,1,12,12,2,12
12,120147,3,2,55,63,5555,55
12,120147,4,2,0,2,9999,77
12,120148,1,1,12,12,2,11
12,120149,1,2,12,12,1,3
12,120150,1,1,55,63,5555,55
12,120150,2,1,9,30,9999,77
12,120150,3,1,9,31,9999,77
12,120151,1,1,14,8,9999,77
12,120151,2,2,14,8,9999,77
12,120152,1,1,55,63,5555,55
12,120152,2,1,12,35,9999,77
12,120152,3,1,0,1,9999,77
12,120152,4,1,0,3,9999,77
12,120153,1,1,3,12,2,63
12,120153,2,1,55,68,5555,55
12,120153,3,1,55,68,5555,55
12,120153,4,1,55,63,5555,55
12,120153,5,1,98,43,9999,77
12,120153,6,1,98,43,9999,77
12,120153,7,1,18,14,3,12
12,120154,1,1,0,1,9999,77
12,120154,2,1,55,63,5555,55
12,120154,3,1,98,59,9999,77
12,120155,1,2,12,12,1,7
12,120156,1,1,55,64,5555,55
12,120156,2,1,12,42,9999,77
12,120157,1,1,55,63,5555,55
12,120157,2,1,3,30,9999,77
12,120157,3,1,0,1,9999,77
12,120158,1,1,12,8,9999,77
12,120158,2,2,14,8,9999,77
12,120159,1,1,1,12,2,9
12,120159,2,1,55,64,5555,55
12,120159,3,1,12,24,9999,77
12,120159,4,1,0,1,9999,77
12,120160,1,1,12,8,9999,77
12,120161,1,1,12,9,9999,77
12,120161,2,1,55,64,5555,55
12,120161,3,1,12,42,9999,77
12,120162,1,1,12,8,9999,77
12,120163,1,1,55,63,5555,55
12,120163,2,1,55,69,5555,55
12,120163,3,1,55,68,5555,55
12,120163,4,1,11,12,2,11
12,120163,5,1,12,12,3,12
12,120164,1,1,12,8,9999,77
12,120165,1,2,12,12,1,9
12,120165,2,2,55,64,5555,55
12,120165,3,2,12,59,9999,77
12,120165,4,1,6,12,3,12
12,120166,1,1,12,12,2,6
12,120167,1,1,12,12,2,3
12,120167,2,1,0,1,9999,77
12,120168,1,1,12,8,9999,77
12,120169,1,1,12,8,9999,77
12,120169,2,2,12,8,9999,77
12,120169,3,3,12,8,9999,77
12,120170,1,1,55,64,5555,55
12,120170,2,1,12,42,9999,77
12,120171,1,1,55,64,5555,55
12,120171,2,1,11,42,9999,77
12,120172,1,1,6,12,2,12
12,120172,2,2,0,1,9999,77
12,120172,3,2,55,64,5555,55
12,120172,4,2,12,24,9999,77
12,120173,1,1,11,8,9999,77
12,120174,1,1,55,63,5555,55
12,120174,2,1,12,24,9999,77
12,120175,1,1,55,63,5555,55
12,120175,2,1,9,42,9999,77
12,120176,1,1,12,12,2,7
12,120176,2,2,0,1,9999,77
12,120177,1,1,12,12,2,12
12,120178,1,1,55,64,5555,55
12,120178,2,1,12,33,9999,77
12,120178,3,1,0,1,9999,77
12,120179,1,1,55,63,5555,55
12,120179,2,1,55,69,5555,55
12,120179,3,1,55,64,5555,55
12,120179,4,1,55,65,5555,55
12,120179,5,1,0,1,9999,77
12,120180,1,1,12,12,2,8
12,120181,1,1,55,68,5555,55
12,120181,2,1,55,64,5555,55
12,120181,3,1,12,53,9999,77
12,120181,4,1,55,69,5555,55
12,120181,5,1,12,12,2,12
12,120182,1,1,55,64,5555,55
12,120182,2,1,12,18,9999,77
12,120182,3,1,12,18,9999,77
12,120182,4,1,12,18,9999,77
12,120182,5,1,98,20,9999,77
12,120182,6,1,55,69,5555,55
12,120182,7,2,12,12,1,12
12,120182,8,2,55,64,5555,55
12,120182,9,2,61,25,9999,77
12,120183,1,1,55,63,5555,55
12,120183,2,1,12,42,9999,77
12,120183,3,1,12,42,9999,77
12,120183,4,1,12,42,9999,77
12,120183,5,1,0,1,9999,77
12,120183,6,1,6,31,9999,77
12,120183,7,1,6,43,9999,77
12,120183,8,1,0,2,9999,77
12,120184,1,1,12,9,9999,77
12,120185,1,2,12,12,1,6
12,120185,2,2,55,63,5555,55
12,120185,3,2,12,24,9999,77
12,120185,4,1,55,64,5555,55
12,120185,5,1,1,25,9999,77
12,120186,1,1,55,63,5555,55
12,120186,2,1,12,33,9999,77
12,120186,3,1,12,42,9999,77
12,120187,1,2,12,12,1,8
12,120188,1,1,55,63,5555,55
12,120188,2,1,0,5,9999,77
12,120188,3,1,99,24,9999,77
12,120191,1,1,55,63,5555,55
12,120191,2,1,12,14,2,6
12,120191,3,1,19,8,9999,77
12,120191,4,1,18,54,3,6
12,120192,1,1,12,12,2,9
12,120193,1,1,12,8,9999,77
12,120194,1,1,12,9,9999,77
12,120195,1,1,12,8,9999,77
12,120195,2,2,12,8,9999,77
12,120196,1,1,12,8,9999,77
12,120197,1,1,55,64,5555,55
12,120197,2,1,55,69,5555,55
12,120197,3,1,55,63,5555,55
12,120197,4,1,12,42,9999,77
12,120199,1,1,12,12,2,12
12,120199,2,2,55,64,5555,55
12,120199,3,2,0,1,9999,77
12,120200,1,1,12,8,9999,77
12,120201,1,1,12,8,9999,77
12,120202,1,1,9,12,2,6
12,120202,2,1,55,63,5555,55
12,120202,3,1,0,1,9999,77
12,120204,1,2,12,12,1,3
12,120204,2,1,55,63,5555,55
12,120204,3,1,6,30,9999,77
12,120205,1,1,55,63,5555,55
12,120205,2,1,12,42,9999,77
12,120205,3,1,0,2,9999,77
12,120206,1,1,12,12,2,12
12,120207,1,1,12,8,9999,77
12,120209,1,1,55,68,5555,55
12,120209,2,1,12,12,2,12
12,120209,3,2,55,63,5555,55
12,120209,4,2,98,26,9999,77
12,120210,1,2,12,12,1,1
12,120210,2,2,55,63,5555,55
12,120210,3,2,98,33,9999,77
12,120210,4,2,12,46,9999,77
12,120210,5,2,98,41,9999,77
12,120210,6,2,98,14,3,6
12,120210,7,2,98,14,4,7
12,120211,1,1,12,8,9999,77
12,120212,1,1,55,63,5555,55
12,120212,2,1,4,42,9999,77
12,120212,3,1,0,1,9999,77
12,120212,4,1,13,42,9999,77
12,120213,1,1,55,63,5555,55
12,120213,2,1,55,69,5555,55
12,120213,3,1,55,68,5555,55
12,120213,4,1,55,64,5555,55
12,120213,5,1,12,38,9999,77
12,120213,6,1,0,1,9999,77
12,120214,1,1,12,12,2,12
12,120215,1,2,12,12,1,9
12,120215,2,2,55,68,5555,55
12,120215,3,2,55,64,5555,55
12,120215,4,1,55,68,5555,55
12,120215,5,1,55,64,5555,55
12,120215,6,2,98,42,9999,77
12,120215,7,1,98,42,9999,77
12,120216,1,1,55,63,5555,55
12,120216,2,1,55,69,5555,55
12,120216,3,1,55,64,5555,55
